District_name,Reg_users,Pincodes,Reg_users_pin,Quater,Year,State
jhunjhunu,569602,302012,292147,1,2021,rajasthan
jhunjhunu,569602,311001,212281,1,2021,rajasthan
jhunjhunu,569602,302029,209507,1,2021,rajasthan
jhunjhunu,569602,302020,191909,1,2021,rajasthan
jhunjhunu,569602,302001,180996,1,2021,rajasthan
jhunjhunu,569602,301001,178156,1,2021,rajasthan
jhunjhunu,569602,334001,177076,1,2021,rajasthan
jhunjhunu,569602,313001,176646,1,2021,rajasthan
jhunjhunu,569602,302015,166517,1,2021,rajasthan
jhunjhunu,569602,302017,164063,1,2021,rajasthan
jhunjhunu,611825,302012,312285,2,2021,rajasthan
jhunjhunu,611825,311001,227209,2,2021,rajasthan
jhunjhunu,611825,302029,223910,2,2021,rajasthan
jhunjhunu,611825,302020,204686,2,2021,rajasthan
jhunjhunu,611825,302001,192943,2,2021,rajasthan
jhunjhunu,611825,301001,190560,2,2021,rajasthan
jhunjhunu,611825,334001,189777,2,2021,rajasthan
jhunjhunu,611825,313001,188708,2,2021,rajasthan
jhunjhunu,611825,302015,177498,2,2021,rajasthan
jhunjhunu,611825,302017,174826,2,2021,rajasthan
jhunjhunu,660246,302012,335006,3,2021,rajasthan
jhunjhunu,660246,311001,244096,3,2021,rajasthan
jhunjhunu,660246,302029,240131,3,2021,rajasthan
jhunjhunu,660246,302020,218927,3,2021,rajasthan
jhunjhunu,660246,302001,206038,3,2021,rajasthan
jhunjhunu,660246,301001,204447,3,2021,rajasthan
jhunjhunu,660246,334001,204021,3,2021,rajasthan
jhunjhunu,660246,313001,202038,3,2021,rajasthan
jhunjhunu,660246,302015,189635,3,2021,rajasthan
jhunjhunu,660246,302017,186862,3,2021,rajasthan
jhunjhunu,706897,302012,357814,4,2021,rajasthan
jhunjhunu,706897,311001,261008,4,2021,rajasthan
jhunjhunu,706897,302029,256592,4,2021,rajasthan
jhunjhunu,706897,302020,233202,4,2021,rajasthan
jhunjhunu,706897,302001,219208,4,2021,rajasthan
jhunjhunu,706897,301001,218321,4,2021,rajasthan
jhunjhunu,706897,334001,218086,4,2021,rajasthan
jhunjhunu,706897,313001,215569,4,2021,rajasthan
jhunjhunu,706897,302015,201866,4,2021,rajasthan
jhunjhunu,706897,302017,199101,4,2021,rajasthan
jhunjhunu,752608,302012,379201,1,2022,rajasthan
jhunjhunu,752608,311001,276732,1,2022,rajasthan
jhunjhunu,752608,302029,271894,1,2022,rajasthan
jhunjhunu,752608,302020,246589,1,2022,rajasthan
jhunjhunu,752608,301001,231537,1,2022,rajasthan
jhunjhunu,752608,302001,231535,1,2022,rajasthan
jhunjhunu,752608,334001,231262,1,2022,rajasthan
jhunjhunu,752608,313001,228203,1,2022,rajasthan
jhunjhunu,752608,302015,213355,1,2022,rajasthan
jhunjhunu,752608,302017,210495,1,2022,rajasthan
jhunjhunu,795815,302012,399537,2,2022,rajasthan
jhunjhunu,795815,311001,291700,2,2022,rajasthan
jhunjhunu,795815,302029,286572,2,2022,rajasthan
jhunjhunu,795815,302020,259218,2,2022,rajasthan
jhunjhunu,795815,301001,244138,2,2022,rajasthan
jhunjhunu,795815,334001,243611,2,2022,rajasthan
jhunjhunu,795815,302001,243317,2,2022,rajasthan
jhunjhunu,795815,313001,240292,2,2022,rajasthan
jhunjhunu,795815,302015,224395,2,2022,rajasthan
jhunjhunu,795815,302017,221344,2,2022,rajasthan
jhunjhunu,839052,302012,420931,3,2022,rajasthan
jhunjhunu,839052,311001,307471,3,2022,rajasthan
jhunjhunu,839052,302029,301977,3,2022,rajasthan
jhunjhunu,839052,302020,272359,3,2022,rajasthan
jhunjhunu,839052,301001,257331,3,2022,rajasthan
jhunjhunu,839052,334001,256340,3,2022,rajasthan
jhunjhunu,839052,302001,255437,3,2022,rajasthan
jhunjhunu,839052,313001,252805,3,2022,rajasthan
jhunjhunu,839052,302015,235747,3,2022,rajasthan
jhunjhunu,839052,302017,232516,3,2022,rajasthan
jhunjhunu,876787,302012,442071,4,2022,rajasthan
jhunjhunu,876787,311001,323050,4,2022,rajasthan
jhunjhunu,876787,302029,317257,4,2022,rajasthan
jhunjhunu,876787,302020,285618,4,2022,rajasthan
jhunjhunu,876787,301001,270375,4,2022,rajasthan
jhunjhunu,876787,334001,268334,4,2022,rajasthan
jhunjhunu,876787,302001,267759,4,2022,rajasthan
jhunjhunu,876787,313001,265014,4,2022,rajasthan
jhunjhunu,876787,302015,247217,4,2022,rajasthan
jhunjhunu,876787,302017,243904,4,2022,rajasthan
north,1575,737101,3490,1,2018,sikkim
north,1575,737102,2643,1,2018,sikkim
north,1575,737132,2313,1,2018,sikkim
north,1575,737135,1769,1,2018,sikkim
north,1575,737134,1743,1,2018,sikkim
north,1575,737126,1175,1,2018,sikkim
north,1575,737113,1019,1,2018,sikkim
north,1575,737120,994,1,2018,sikkim
north,1575,737136,931,1,2018,sikkim
north,1575,737103,856,1,2018,sikkim
north,2315,737101,4767,2,2018,sikkim
north,2315,737102,3632,2,2018,sikkim
north,2315,737132,3280,2,2018,sikkim
north,2315,737134,2541,2,2018,sikkim
north,2315,737135,2447,2,2018,sikkim
north,2315,737126,1652,2,2018,sikkim
north,2315,737120,1495,2,2018,sikkim
north,2315,737113,1414,2,2018,sikkim
north,2315,737136,1257,2,2018,sikkim
north,2315,737103,1181,2,2018,sikkim
north,3192,737101,6302,3,2018,sikkim
north,3192,737102,4818,3,2018,sikkim
north,3192,737132,4053,3,2018,sikkim
north,3192,737134,3387,3,2018,sikkim
north,3192,737135,3199,3,2018,sikkim
north,3192,737126,2325,3,2018,sikkim
north,3192,737120,2052,3,2018,sikkim
north,3192,737113,1970,3,2018,sikkim
north,3192,737103,1626,3,2018,sikkim
north,3192,737136,1612,3,2018,sikkim
north,4270,737101,8184,4,2018,sikkim
north,4270,737102,6096,4,2018,sikkim
north,4270,737132,4951,4,2018,sikkim
north,4270,737134,4401,4,2018,sikkim
north,4270,737135,4040,4,2018,sikkim
north,4270,737126,3058,4,2018,sikkim
north,4270,737120,2748,4,2018,sikkim
north,4270,737113,2604,4,2018,sikkim
north,4270,737103,2161,4,2018,sikkim
north,4270,737136,1980,4,2018,sikkim
north,5322,737101,9811,1,2019,sikkim
north,5322,737102,7390,1,2019,sikkim
north,5322,737132,5823,1,2019,sikkim
north,5322,737134,5484,1,2019,sikkim
north,5322,737135,4863,1,2019,sikkim
north,5322,737126,3693,1,2019,sikkim
north,5322,737120,3393,1,2019,sikkim
north,5322,737113,3139,1,2019,sikkim
north,5322,737103,2669,1,2019,sikkim
north,5322,737136,2338,1,2019,sikkim
north,6340,737101,11751,2,2019,sikkim
north,6340,737102,8730,2,2019,sikkim
north,6340,737132,6732,2,2019,sikkim
north,6340,737134,6641,2,2019,sikkim
north,6340,737135,5696,2,2019,sikkim
north,6340,737126,4655,2,2019,sikkim
north,6340,737120,3941,2,2019,sikkim
north,6340,737113,3858,2,2019,sikkim
north,6340,737103,3239,2,2019,sikkim
north,6340,737121,2827,2,2019,sikkim
north,7227,737101,13584,3,2019,sikkim
north,7227,737102,9884,3,2019,sikkim
north,7227,737134,7809,3,2019,sikkim
north,7227,737132,7615,3,2019,sikkim
north,7227,737135,6481,3,2019,sikkim
north,7227,737126,5557,3,2019,sikkim
north,7227,737113,4526,3,2019,sikkim
north,7227,737120,4413,3,2019,sikkim
north,7227,737103,3643,3,2019,sikkim
north,7227,737121,3356,3,2019,sikkim
north,8093,737101,15223,4,2019,sikkim
north,8093,737102,11002,4,2019,sikkim
north,8093,737134,8964,4,2019,sikkim
north,8093,737132,8456,4,2019,sikkim
north,8093,737135,7240,4,2019,sikkim
north,8093,737126,6464,4,2019,sikkim
north,8093,737113,5181,4,2019,sikkim
north,8093,737120,4869,4,2019,sikkim
north,8093,737103,3999,4,2019,sikkim
north,8093,737121,3995,4,2019,sikkim
north,9022,737101,17139,1,2020,sikkim
north,9022,737102,12201,1,2020,sikkim
north,9022,737134,10222,1,2020,sikkim
north,9022,737132,9292,1,2020,sikkim
north,9022,737135,8051,1,2020,sikkim
north,9022,737126,7462,1,2020,sikkim
north,9022,737113,5869,1,2020,sikkim
north,9022,737120,5305,1,2020,sikkim
north,9022,737121,4720,1,2020,sikkim
north,9022,737103,4434,1,2020,sikkim
north,10242,737101,19227,2,2020,sikkim
north,10242,737102,13610,2,2020,sikkim
north,10242,737134,11915,2,2020,sikkim
north,10242,737132,10447,2,2020,sikkim
north,10242,737135,9160,2,2020,sikkim
north,10242,737126,8958,2,2020,sikkim
north,10242,737113,6822,2,2020,sikkim
north,10242,737120,5833,2,2020,sikkim
north,10242,737121,5749,2,2020,sikkim
north,10242,737103,4938,2,2020,sikkim
north,11317,737101,21525,3,2020,sikkim
north,11317,737102,15094,3,2020,sikkim
north,11317,737134,13624,3,2020,sikkim
north,11317,737132,11586,3,2020,sikkim
north,11317,737135,10222,3,2020,sikkim
north,11317,737126,10158,3,2020,sikkim
north,11317,737113,7782,3,2020,sikkim
north,11317,737121,6733,3,2020,sikkim
north,11317,737120,6342,3,2020,sikkim
north,11317,737103,5456,3,2020,sikkim
north,12501,737101,23744,4,2020,sikkim
north,12501,737102,16577,4,2020,sikkim
north,12501,737134,15077,4,2020,sikkim
north,12501,737132,12638,4,2020,sikkim
north,12501,737126,11350,4,2020,sikkim
north,12501,737135,11169,4,2020,sikkim
north,12501,737113,8583,4,2020,sikkim
north,12501,737121,7474,4,2020,sikkim
north,12501,737120,6926,4,2020,sikkim
north,12501,737103,5977,4,2020,sikkim
north,13452,737101,25663,1,2021,sikkim
north,13452,737102,17843,1,2021,sikkim
north,13452,737134,16236,1,2021,sikkim
north,13452,737132,13649,1,2021,sikkim
north,13452,737126,12273,1,2021,sikkim
north,13452,737135,12017,1,2021,sikkim
north,13452,737113,9258,1,2021,sikkim
north,13452,737121,8095,1,2021,sikkim
north,13452,737120,7423,1,2021,sikkim
north,13452,737103,6443,1,2021,sikkim
north,14411,737101,27441,2,2021,sikkim
north,14411,737102,19098,2,2021,sikkim
north,14411,737134,17409,2,2021,sikkim
north,14411,737132,14618,2,2021,sikkim
north,14411,737126,13159,2,2021,sikkim
north,14411,737135,12879,2,2021,sikkim
north,14411,737113,9970,2,2021,sikkim
north,14411,737121,8689,2,2021,sikkim
north,14411,737120,7948,2,2021,sikkim
north,14411,737103,6915,2,2021,sikkim
north,15593,737101,29396,3,2021,sikkim
north,15593,737102,20468,3,2021,sikkim
north,15593,737134,18740,3,2021,sikkim
north,15593,737132,15682,3,2021,sikkim
north,15593,737126,14145,3,2021,sikkim
north,15593,737135,13811,3,2021,sikkim
north,15593,737113,10760,3,2021,sikkim
north,15593,737121,9361,3,2021,sikkim
north,15593,737120,8604,3,2021,sikkim
north,15593,737103,7436,3,2021,sikkim
north,16725,737101,31343,4,2021,sikkim
north,16725,737102,21810,4,2021,sikkim
north,16725,737134,20001,4,2021,sikkim
north,16725,737132,16715,4,2021,sikkim
north,16725,737126,15175,4,2021,sikkim
north,16725,737135,14764,4,2021,sikkim
north,16725,737113,11524,4,2021,sikkim
north,16725,737121,10012,4,2021,sikkim
north,16725,737120,9245,4,2021,sikkim
north,16725,737103,7965,4,2021,sikkim
north,17781,737101,33157,1,2022,sikkim
north,17781,737102,23098,1,2022,sikkim
north,17781,737134,21281,1,2022,sikkim
north,17781,737132,17728,1,2022,sikkim
north,17781,737126,16079,1,2022,sikkim
north,17781,737135,15654,1,2022,sikkim
north,17781,737113,12301,1,2022,sikkim
north,17781,737121,10688,1,2022,sikkim
north,17781,737120,9820,1,2022,sikkim
north,17781,737103,8440,1,2022,sikkim
north,18793,737101,34848,2,2022,sikkim
north,18793,737102,24299,2,2022,sikkim
north,18793,737134,22433,2,2022,sikkim
north,18793,737132,18657,2,2022,sikkim
north,18793,737126,16979,2,2022,sikkim
north,18793,737135,16506,2,2022,sikkim
north,18793,737113,13025,2,2022,sikkim
north,18793,737121,11289,2,2022,sikkim
north,18793,737120,10381,2,2022,sikkim
north,18793,737103,8885,2,2022,sikkim
north,19687,737101,36580,3,2022,sikkim
north,19687,737102,25512,3,2022,sikkim
north,19687,737134,23630,3,2022,sikkim
north,19687,737132,19633,3,2022,sikkim
north,19687,737126,17775,3,2022,sikkim
north,19687,737135,17399,3,2022,sikkim
north,19687,737113,13634,3,2022,sikkim
north,19687,737121,11780,3,2022,sikkim
north,19687,737120,10901,3,2022,sikkim
north,19687,737103,9349,3,2022,sikkim
north,20472,737101,38348,4,2022,sikkim
north,20472,737102,26669,4,2022,sikkim
north,20472,737134,24659,4,2022,sikkim
north,20472,737132,20507,4,2022,sikkim
north,20472,737126,18512,4,2022,sikkim
north,20472,737135,18170,4,2022,sikkim
north,20472,737113,14122,4,2022,sikkim
north,20472,737121,12204,4,2022,sikkim
north,20472,737120,11369,4,2022,sikkim
north,20472,737103,9731,4,2022,sikkim
tiruchirappalli,62230,600100,19254,1,2018,tamil-nadu
tiruchirappalli,62230,602105,17170,1,2018,tamil-nadu
tiruchirappalli,62230,641602,17139,1,2018,tamil-nadu
tiruchirappalli,62230,635109,16386,1,2018,tamil-nadu
tiruchirappalli,62230,600042,16188,1,2018,tamil-nadu
tiruchirappalli,62230,600003,16113,1,2018,tamil-nadu
tiruchirappalli,62230,600119,15020,1,2018,tamil-nadu
tiruchirappalli,62230,600056,14894,1,2018,tamil-nadu
tiruchirappalli,62230,600053,13947,1,2018,tamil-nadu
tiruchirappalli,62230,600097,13934,1,2018,tamil-nadu
tiruchirappalli,91156,600100,26004,2,2018,tamil-nadu
tiruchirappalli,91156,641602,24485,2,2018,tamil-nadu
tiruchirappalli,91156,602105,23885,2,2018,tamil-nadu
tiruchirappalli,91156,635109,23421,2,2018,tamil-nadu
tiruchirappalli,91156,600042,21630,2,2018,tamil-nadu
tiruchirappalli,91156,600003,21275,2,2018,tamil-nadu
tiruchirappalli,91156,600056,20493,2,2018,tamil-nadu
tiruchirappalli,91156,600119,19870,2,2018,tamil-nadu
tiruchirappalli,91156,635126,19632,2,2018,tamil-nadu
tiruchirappalli,91156,600053,19366,2,2018,tamil-nadu
tiruchirappalli,119661,600100,32407,3,2018,tamil-nadu
tiruchirappalli,119661,641602,32062,3,2018,tamil-nadu
tiruchirappalli,119661,602105,30685,3,2018,tamil-nadu
tiruchirappalli,119661,635109,30342,3,2018,tamil-nadu
tiruchirappalli,119661,600042,27281,3,2018,tamil-nadu
tiruchirappalli,119661,600056,25710,3,2018,tamil-nadu
tiruchirappalli,119661,635126,25446,3,2018,tamil-nadu
tiruchirappalli,119661,600119,25310,3,2018,tamil-nadu
tiruchirappalli,119661,600003,25211,3,2018,tamil-nadu
tiruchirappalli,119661,600053,24350,3,2018,tamil-nadu
tiruchirappalli,160006,600100,42866,4,2018,tamil-nadu
tiruchirappalli,160006,641602,41636,4,2018,tamil-nadu
tiruchirappalli,160006,602105,40337,4,2018,tamil-nadu
tiruchirappalli,160006,635109,39553,4,2018,tamil-nadu
tiruchirappalli,160006,600042,35139,4,2018,tamil-nadu
tiruchirappalli,160006,600056,34394,4,2018,tamil-nadu
tiruchirappalli,160006,635126,33327,4,2018,tamil-nadu
tiruchirappalli,160006,600119,32763,4,2018,tamil-nadu
tiruchirappalli,160006,600053,32652,4,2018,tamil-nadu
tiruchirappalli,160006,600003,31780,4,2018,tamil-nadu
tiruchirappalli,193798,600100,51245,1,2019,tamil-nadu
tiruchirappalli,193798,641602,49716,1,2019,tamil-nadu
tiruchirappalli,193798,602105,48656,1,2019,tamil-nadu
tiruchirappalli,193798,635109,48062,1,2019,tamil-nadu
tiruchirappalli,193798,600042,41510,1,2019,tamil-nadu
tiruchirappalli,193798,600056,41450,1,2019,tamil-nadu
tiruchirappalli,193798,635126,40399,1,2019,tamil-nadu
tiruchirappalli,193798,600053,39199,1,2019,tamil-nadu
tiruchirappalli,193798,600119,38537,1,2019,tamil-nadu
tiruchirappalli,193798,600003,38221,1,2019,tamil-nadu
tiruchirappalli,229886,600100,59144,2,2019,tamil-nadu
tiruchirappalli,229886,641602,58046,2,2019,tamil-nadu
tiruchirappalli,229886,635109,56022,2,2019,tamil-nadu
tiruchirappalli,229886,602105,55771,2,2019,tamil-nadu
tiruchirappalli,229886,600003,51153,2,2019,tamil-nadu
tiruchirappalli,229886,600056,48134,2,2019,tamil-nadu
tiruchirappalli,229886,635126,47157,2,2019,tamil-nadu
tiruchirappalli,229886,600042,47069,2,2019,tamil-nadu
tiruchirappalli,229886,600053,45586,2,2019,tamil-nadu
tiruchirappalli,229886,600116,43913,2,2019,tamil-nadu
tiruchirappalli,261919,641602,66075,3,2019,tamil-nadu
tiruchirappalli,261919,600100,65467,3,2019,tamil-nadu
tiruchirappalli,261919,635109,63628,3,2019,tamil-nadu
tiruchirappalli,261919,602105,62631,3,2019,tamil-nadu
tiruchirappalli,261919,600003,60506,3,2019,tamil-nadu
tiruchirappalli,261919,600056,54402,3,2019,tamil-nadu
tiruchirappalli,261919,635126,53597,3,2019,tamil-nadu
tiruchirappalli,261919,600042,51880,3,2019,tamil-nadu
tiruchirappalli,261919,600053,50908,3,2019,tamil-nadu
tiruchirappalli,261919,600116,49401,3,2019,tamil-nadu
tiruchirappalli,299366,641602,75544,4,2019,tamil-nadu
tiruchirappalli,299366,600100,72286,4,2019,tamil-nadu
tiruchirappalli,299366,635109,72159,4,2019,tamil-nadu
tiruchirappalli,299366,602105,70089,4,2019,tamil-nadu
tiruchirappalli,299366,600003,67897,4,2019,tamil-nadu
tiruchirappalli,299366,600056,60936,4,2019,tamil-nadu
tiruchirappalli,299366,635126,60812,4,2019,tamil-nadu
tiruchirappalli,299366,600042,56848,4,2019,tamil-nadu
tiruchirappalli,299366,600053,56622,4,2019,tamil-nadu
tiruchirappalli,299366,600116,55253,4,2019,tamil-nadu
tiruchirappalli,339829,641602,85509,1,2020,tamil-nadu
tiruchirappalli,339829,635109,80309,1,2020,tamil-nadu
tiruchirappalli,339829,600100,78806,1,2020,tamil-nadu
tiruchirappalli,339829,602105,77276,1,2020,tamil-nadu
tiruchirappalli,339829,600003,74485,1,2020,tamil-nadu
tiruchirappalli,339829,635126,67464,1,2020,tamil-nadu
tiruchirappalli,339829,600056,67263,1,2020,tamil-nadu
tiruchirappalli,339829,600053,62400,1,2020,tamil-nadu
tiruchirappalli,339829,600042,61417,1,2020,tamil-nadu
tiruchirappalli,339829,600116,60816,1,2020,tamil-nadu
tiruchirappalli,383178,641602,95158,2,2020,tamil-nadu
tiruchirappalli,383178,635109,87458,2,2020,tamil-nadu
tiruchirappalli,383178,600100,83667,2,2020,tamil-nadu
tiruchirappalli,383178,602105,82779,2,2020,tamil-nadu
tiruchirappalli,383178,600003,77789,2,2020,tamil-nadu
tiruchirappalli,383178,635126,73063,2,2020,tamil-nadu
tiruchirappalli,383178,600056,72281,2,2020,tamil-nadu
tiruchirappalli,383178,600053,67058,2,2020,tamil-nadu
tiruchirappalli,383178,600116,65439,2,2020,tamil-nadu
tiruchirappalli,383178,600042,64796,2,2020,tamil-nadu
tiruchirappalli,433221,641602,107812,3,2020,tamil-nadu
tiruchirappalli,433221,635109,97699,3,2020,tamil-nadu
tiruchirappalli,433221,602105,90254,3,2020,tamil-nadu
tiruchirappalli,433221,600100,90250,3,2020,tamil-nadu
tiruchirappalli,433221,600003,81870,3,2020,tamil-nadu
tiruchirappalli,433221,635126,80964,3,2020,tamil-nadu
tiruchirappalli,433221,600056,78968,3,2020,tamil-nadu
tiruchirappalli,433221,600053,73528,3,2020,tamil-nadu
tiruchirappalli,433221,600116,71557,3,2020,tamil-nadu
tiruchirappalli,433221,600042,69297,3,2020,tamil-nadu
tiruchirappalli,487716,641602,121857,4,2020,tamil-nadu
tiruchirappalli,487716,635109,110280,4,2020,tamil-nadu
tiruchirappalli,487716,602105,100634,4,2020,tamil-nadu
tiruchirappalli,487716,600100,98526,4,2020,tamil-nadu
tiruchirappalli,487716,635126,90075,4,2020,tamil-nadu
tiruchirappalli,487716,600003,87638,4,2020,tamil-nadu
tiruchirappalli,487716,600056,87572,4,2020,tamil-nadu
tiruchirappalli,487716,600053,81716,4,2020,tamil-nadu
tiruchirappalli,487716,600116,79368,4,2020,tamil-nadu
tiruchirappalli,487716,600042,75433,4,2020,tamil-nadu
tiruchirappalli,527667,641602,132560,1,2021,tamil-nadu
tiruchirappalli,527667,635109,119256,1,2021,tamil-nadu
tiruchirappalli,527667,602105,109002,1,2021,tamil-nadu
tiruchirappalli,527667,600100,105601,1,2021,tamil-nadu
tiruchirappalli,527667,635126,97362,1,2021,tamil-nadu
tiruchirappalli,527667,600056,94311,1,2021,tamil-nadu
tiruchirappalli,527667,600003,93539,1,2021,tamil-nadu
tiruchirappalli,527667,600053,88146,1,2021,tamil-nadu
tiruchirappalli,527667,600116,85493,1,2021,tamil-nadu
tiruchirappalli,527667,600042,80853,1,2021,tamil-nadu
tiruchirappalli,565156,641602,141899,2,2021,tamil-nadu
tiruchirappalli,565156,635109,127444,2,2021,tamil-nadu
tiruchirappalli,565156,602105,116613,2,2021,tamil-nadu
tiruchirappalli,565156,600100,112485,2,2021,tamil-nadu
tiruchirappalli,565156,635126,103999,2,2021,tamil-nadu
tiruchirappalli,565156,600056,100579,2,2021,tamil-nadu
tiruchirappalli,565156,600003,99585,2,2021,tamil-nadu
tiruchirappalli,565156,600053,94042,2,2021,tamil-nadu
tiruchirappalli,565156,600116,91189,2,2021,tamil-nadu
tiruchirappalli,565156,600042,86035,2,2021,tamil-nadu
tiruchirappalli,607438,641602,152392,3,2021,tamil-nadu
tiruchirappalli,607438,635109,136599,3,2021,tamil-nadu
tiruchirappalli,607438,602105,125331,3,2021,tamil-nadu
tiruchirappalli,607438,600100,120046,3,2021,tamil-nadu
tiruchirappalli,607438,635126,111400,3,2021,tamil-nadu
tiruchirappalli,607438,600056,107501,3,2021,tamil-nadu
tiruchirappalli,607438,600003,106261,3,2021,tamil-nadu
tiruchirappalli,607438,600053,100637,3,2021,tamil-nadu
tiruchirappalli,607438,600116,97574,3,2021,tamil-nadu
tiruchirappalli,607438,600042,91756,3,2021,tamil-nadu
tiruchirappalli,649095,641602,162911,4,2021,tamil-nadu
tiruchirappalli,649095,635109,145634,4,2021,tamil-nadu
tiruchirappalli,649095,602105,133972,4,2021,tamil-nadu
tiruchirappalli,649095,600100,127705,4,2021,tamil-nadu
tiruchirappalli,649095,635126,118854,4,2021,tamil-nadu
tiruchirappalli,649095,600056,114499,4,2021,tamil-nadu
tiruchirappalli,649095,600003,113049,4,2021,tamil-nadu
tiruchirappalli,649095,600053,107237,4,2021,tamil-nadu
tiruchirappalli,649095,600116,103946,4,2021,tamil-nadu
tiruchirappalli,649095,600042,97578,4,2021,tamil-nadu
tiruchirappalli,688562,641602,172812,1,2022,tamil-nadu
tiruchirappalli,688562,635109,154260,1,2022,tamil-nadu
tiruchirappalli,688562,602105,142269,1,2022,tamil-nadu
tiruchirappalli,688562,600100,134860,1,2022,tamil-nadu
tiruchirappalli,688562,635126,125806,1,2022,tamil-nadu
tiruchirappalli,688562,600056,121108,1,2022,tamil-nadu
tiruchirappalli,688562,600003,119226,1,2022,tamil-nadu
tiruchirappalli,688562,600053,113418,1,2022,tamil-nadu
tiruchirappalli,688562,600116,109830,1,2022,tamil-nadu
tiruchirappalli,688562,600042,102844,1,2022,tamil-nadu
tiruchirappalli,725751,641602,182250,2,2022,tamil-nadu
tiruchirappalli,725751,635109,162465,2,2022,tamil-nadu
tiruchirappalli,725751,602105,150085,2,2022,tamil-nadu
tiruchirappalli,725751,600100,141741,2,2022,tamil-nadu
tiruchirappalli,725751,635126,132473,2,2022,tamil-nadu
tiruchirappalli,725751,600056,127333,2,2022,tamil-nadu
tiruchirappalli,725751,600003,125101,2,2022,tamil-nadu
tiruchirappalli,725751,600053,119247,2,2022,tamil-nadu
tiruchirappalli,725751,600116,115418,2,2022,tamil-nadu
tiruchirappalli,725751,600042,107903,2,2022,tamil-nadu
tiruchirappalli,763327,641602,192242,3,2022,tamil-nadu
tiruchirappalli,763327,635109,170986,3,2022,tamil-nadu
tiruchirappalli,763327,602105,158440,3,2022,tamil-nadu
tiruchirappalli,763327,600100,148795,3,2022,tamil-nadu
tiruchirappalli,763327,635126,139569,3,2022,tamil-nadu
tiruchirappalli,763327,600056,133858,3,2022,tamil-nadu
tiruchirappalli,763327,600003,131177,3,2022,tamil-nadu
tiruchirappalli,763327,600053,125379,3,2022,tamil-nadu
tiruchirappalli,763327,600116,121335,3,2022,tamil-nadu
tiruchirappalli,763327,600042,113181,3,2022,tamil-nadu
tiruchirappalli,798742,641602,202276,4,2022,tamil-nadu
tiruchirappalli,798742,635109,179344,4,2022,tamil-nadu
tiruchirappalli,798742,602105,166520,4,2022,tamil-nadu
tiruchirappalli,798742,600100,155909,4,2022,tamil-nadu
tiruchirappalli,798742,635126,146590,4,2022,tamil-nadu
tiruchirappalli,798742,600056,140407,4,2022,tamil-nadu
tiruchirappalli,798742,600003,137459,4,2022,tamil-nadu
tiruchirappalli,798742,600053,131493,4,2022,tamil-nadu
tiruchirappalli,798742,600116,127254,4,2022,tamil-nadu
tiruchirappalli,798742,600042,118508,4,2022,tamil-nadu
peddapalle,67418,500072,105012,1,2018,telangana
peddapalle,67418,505001,55361,1,2018,telangana
peddapalle,67418,500018,50431,1,2018,telangana
peddapalle,67418,500081,45422,1,2018,telangana
peddapalle,67418,500039,44050,1,2018,telangana
peddapalle,67418,500016,44047,1,2018,telangana
peddapalle,67418,500032,43828,1,2018,telangana
peddapalle,67418,500055,41831,1,2018,telangana
peddapalle,67418,502032,41008,1,2018,telangana
peddapalle,67418,500037,39329,1,2018,telangana
peddapalle,86033,500072,129543,2,2018,telangana
peddapalle,86033,505001,69318,2,2018,telangana
peddapalle,86033,500018,63870,2,2018,telangana
peddapalle,86033,500081,56358,2,2018,telangana
peddapalle,86033,500039,55613,2,2018,telangana
peddapalle,86033,500016,55227,2,2018,telangana
peddapalle,86033,500032,54696,2,2018,telangana
peddapalle,86033,500055,53532,2,2018,telangana
peddapalle,86033,502032,50926,2,2018,telangana
peddapalle,86033,500037,49738,2,2018,telangana
peddapalle,102365,500072,152034,3,2018,telangana
peddapalle,102365,505001,80561,3,2018,telangana
peddapalle,102365,500018,77041,3,2018,telangana
peddapalle,102365,500081,67378,3,2018,telangana
peddapalle,102365,500016,66636,3,2018,telangana
peddapalle,102365,500032,66180,3,2018,telangana
peddapalle,102365,500039,65591,3,2018,telangana
peddapalle,102365,500055,64310,3,2018,telangana
peddapalle,102365,500008,59887,3,2018,telangana
peddapalle,102365,500037,59560,3,2018,telangana
peddapalle,124191,500072,188465,4,2018,telangana
peddapalle,124191,500018,99797,4,2018,telangana
peddapalle,124191,505001,98937,4,2018,telangana
peddapalle,124191,500016,83751,4,2018,telangana
peddapalle,124191,500081,83424,4,2018,telangana
peddapalle,124191,500055,82804,4,2018,telangana
peddapalle,124191,500039,82675,4,2018,telangana
peddapalle,124191,500032,82107,4,2018,telangana
peddapalle,124191,500008,77897,4,2018,telangana
peddapalle,124191,500037,77674,4,2018,telangana
siddipet,152281,500072,221180,1,2019,telangana
siddipet,152281,500018,122206,1,2019,telangana
siddipet,152281,505001,117965,1,2019,telangana
siddipet,152281,500055,101115,1,2019,telangana
siddipet,152281,500039,99557,1,2019,telangana
siddipet,152281,500016,98286,1,2019,telangana
siddipet,152281,500081,96365,1,2019,telangana
siddipet,152281,500008,95864,1,2019,telangana
siddipet,152281,500032,95389,1,2019,telangana
siddipet,152281,500037,94815,1,2019,telangana
siddipet,175413,500072,242007,2,2019,telangana
siddipet,175413,500018,136968,2,2019,telangana
siddipet,175413,505001,132856,2,2019,telangana
siddipet,175413,500055,113344,2,2019,telangana
siddipet,175413,500039,110276,2,2019,telangana
siddipet,175413,500008,109098,2,2019,telangana
